"Team_ID","Date","Network","Type","Var.5","Opponent","Conf","Var.8"
"cleveland-state","Sat, Feb 13, 2016","","REG","@","Youngstown State","Horizon","W"
"cleveland-state","Tue, Feb 16, 2016","","REG","","Valparaiso","Horizon","L"
"cleveland-state","Sat, Feb 20, 2016","","REG","@","Milwaukee","Horizon","L"
"cleveland-state","Mon, Feb 22, 2016","","REG","@","Green Bay","Horizon","L"
"cleveland-state","Thu, Feb 25, 2016","","REG","","Northern Kentucky","Horizon","W"
"cleveland-state","Sat, Feb 27, 2016","","REG","","Wright State","Horizon","L"
"cleveland-state","Sat, Mar 5, 2016","","REG","N","Green Bay","Horizon","L"
"coastal-carolina","Fri, Nov 13, 2015","","REG","N","Nevada","MWC","L"
"coastal-carolina","Sun, Nov 15, 2015","","REG","N","Hawaii","Big West","L"
"coastal-carolina","Wed, Nov 18, 2015","","REG","","Grace Bible","","W"
"coastal-carolina","Sat, Nov 21, 2015","","REG","","Piedmont","","W"
"coastal-carolina","Tue, Nov 24, 2015","","REG","@","College of Charleston","CAA","W"
"coastal-carolina","Sat, Nov 28, 2015","","REG","@","Campbell","Big South","L"
"coastal-carolina","Wed, Dec 2, 2015","","REG","","Auburn","SEC","L"
"coastal-carolina","Sun, Dec 6, 2015","","REG","","Radford","Big South","W"
"coastal-carolina","Wed, Dec 9, 2015","","REG","","North Carolina Wesleyan","","W"
"coastal-carolina","Mon, Dec 14, 2015","","REG","@","Wofford","Southern","W"
"coastal-carolina","Fri, Dec 18, 2015","","REG","@","Wake Forest","ACC","L"
"coastal-carolina","Sun, Dec 20, 2015","","REG","","Alabama State","SWAC","W"
"coastal-carolina","Thu, Dec 31, 2015","","REG","@","Gardner-Webb","Big South","L"
"coastal-carolina","Sat, Jan 2, 2016","","REG","","Winthrop","Big South","W"
"coastal-carolina","Wed, Jan 6, 2016","","REG","","Liberty","Big South","L"
"coastal-carolina","Sat, Jan 9, 2016","","REG","@","Longwood","Big South","L"
"coastal-carolina","Thu, Jan 14, 2016","","REG","","Presbyterian","Big South","W"
"coastal-carolina","Sat, Jan 16, 2016","","REG","@","High Point","Big South","W"
"coastal-carolina","Sat, Jan 23, 2016","","REG","@","Charleston Southern","Big South","W"
"coastal-carolina","Wed, Jan 27, 2016","","REG","","North Carolina-Asheville","Big South","W"
"coastal-carolina","Sat, Jan 30, 2016","","REG","","Campbell","Big South","W"
"coastal-carolina","Wed, Feb 3, 2016","","REG","@","Presbyterian","Big South","W"
"coastal-carolina","Sat, Feb 6, 2016","","REG","@","Radford","Big South","W"
"coastal-carolina","Thu, Feb 11, 2016","","REG","","High Point","Big South","L"
"coastal-carolina","Sat, Feb 13, 2016","","REG","","Gardner-Webb","Big South","W"
"coastal-carolina","Thu, Feb 18, 2016","","REG","@","Winthrop","Big South","L"
"coastal-carolina","Thu, Feb 25, 2016","","REG","","Charleston Southern","Big South","W"
"coastal-carolina","Sat, Feb 27, 2016","","REG","@","North Carolina-Asheville","Big South","W"
"coastal-carolina","Fri, Mar 4, 2016","","REG","N","Gardner-Webb","Big South","L"
"colgate","Fri, Nov 13, 2015","","REG","@","George Mason","A-10","W"
"colgate","Mon, Nov 16, 2015","","REG","","Cornell","Ivy","L"
"colgate","Thu, Nov 19, 2015","","REG","@","Albany (NY)","AEC","L"
"colgate","Tue, Nov 24, 2015","","REG","@","Fordham","A-10","L"
"colgate","Sat, Nov 28, 2015","","REG","@","Maryland-Baltimore County","AEC","W"
"colgate","Tue, Dec 1, 2015","","REG","@","Binghamton","AEC","L"
"colgate","Sat, Dec 5, 2015","","REG","@","Texas Christian","Big 12","L"
"colgate","Tue, Dec 8, 2015","","REG","@","Syracuse","ACC","L"
"colgate","Thu, Dec 10, 2015","","REG","","Utica","","W"
"colgate","Sun, Dec 13, 2015","","REG","","New Hampshire","AEC","W"
"colgate","Wed, Dec 23, 2015","","REG","@","Georgia Tech","ACC","L"
"colgate","Wed, Dec 30, 2015","","REG","","Lafayette","Patriot","W"
"colgate","Sun, Jan 3, 2016","","REG","@","American","Patriot","W"
"colgate","Wed, Jan 6, 2016","","REG","@","Holy Cross","Patriot","L"
"colgate","Sat, Jan 9, 2016","","REG","","Navy","Patriot","L"
"colgate","Wed, Jan 13, 2016","","REG","","Army","Patriot","W"
"colgate","Sat, Jan 16, 2016","","REG","@","Bucknell","Patriot","W"
"colgate","Wed, Jan 20, 2016","","REG","","Boston University","Patriot","W"
"colgate","Sun, Jan 24, 2016","","REG","","Holy Cross","Patriot","W"
"colgate","Wed, Jan 27, 2016","","REG","@","Lehigh","Patriot","L"
"colgate","Sat, Jan 30, 2016","","REG","","American","Patriot","L"
"colgate","Mon, Feb 1, 2016","","REG","@","Loyola (MD)","Patriot","L"
"colgate","Sat, Feb 6, 2016","","REG","@","Navy","Patriot","W"
"colgate","Mon, Feb 8, 2016","","REG","@","Army","Patriot","L"
"colgate","Sat, Feb 13, 2016","","REG","","Bucknell","Patriot","W"
"colgate","Wed, Feb 17, 2016","","REG","@","Boston University","Patriot","L"
"colgate","Sun, Feb 21, 2016","","REG","","Loyola (MD)","Patriot","W"
"colgate","Wed, Feb 24, 2016","","REG","","Lehigh","Patriot","L"
"colgate","Sat, Feb 27, 2016","","REG","@","Lafayette","Patriot","L"
"colgate","Thu, Mar 3, 2016","","REG","@","Army","Patriot","L"
"college-of-charleston","Fri, Nov 13, 2015","","REG","","South Carolina State","MEAC","W"
"college-of-charleston","Mon, Nov 16, 2015","","REG","@","Navy","Patriot","W"
"college-of-charleston","Sat, Nov 21, 2015","","REG","@","Davidson","A-10","L"
"college-of-charleston","Tue, Nov 24, 2015","","REG","","Coastal Carolina","Big South","L"
"college-of-charleston","Fri, Nov 27, 2015","","REG","","Western Carolina","Southern","W"
"college-of-charleston","Mon, Nov 30, 2015","","REG","","Louisiana State","SEC","W"
"college-of-charleston","Sat, Dec 5, 2015","","REG","@","Citadel","Southern","W"
"college-of-charleston","Mon, Dec 7, 2015","","REG","","East Carolina","AAC","W"
"college-of-charleston","Sun, Dec 13, 2015","","REG","","North Greenville","","W"
"college-of-charleston","Sat, Dec 19, 2015","","REG","@","Miami (FL) (15)","ACC","L"
"college-of-charleston","Tue, Dec 22, 2015","","REG","@","Campbell","Big South","W"
"college-of-charleston","Thu, Dec 31, 2015","","REG","@","James Madison","CAA","W"
"college-of-charleston","Sat, Jan 2, 2016","","REG","@","William & Mary","CAA","L"
"college-of-charleston","Thu, Jan 7, 2016","","REG","","Hofstra","CAA","W"
"college-of-charleston","Sat, Jan 9, 2016","","REG","@","Drexel","CAA","L"
"college-of-charleston","Thu, Jan 14, 2016","","REG","","William & Mary","CAA","L"
"college-of-charleston","Sat, Jan 16, 2016","","REG","","Elon","CAA","L"
"college-of-charleston","Thu, Jan 21, 2016","","REG","@","Towson","CAA","W"
"college-of-charleston","Sat, Jan 23, 2016","","REG","","Delaware","CAA","W"
"college-of-charleston","Thu, Jan 28, 2016","","REG","","Northeastern","CAA","W"
"college-of-charleston","Sat, Jan 30, 2016","","REG","@","North Carolina-Wilmington","CAA","L"
"college-of-charleston","Thu, Feb 4, 2016","","REG","","Towson","CAA","W"
"college-of-charleston","Sat, Feb 6, 2016","","REG","","Drexel","CAA","W"
"college-of-charleston","Thu, Feb 11, 2016","","REG","","James Madison","CAA","L"
"college-of-charleston","Sat, Feb 13, 2016","","REG","@","Elon","CAA","W"
"college-of-charleston","Thu, Feb 18, 2016","","REG","@","Delaware","CAA","L"
"college-of-charleston","Sat, Feb 20, 2016","","REG","","North Carolina-Wilmington","CAA","L"
"college-of-charleston","Thu, Feb 25, 2016","","REG","@","Northeastern","CAA","L"
"college-of-charleston","Sat, Feb 27, 2016","","REG","@","Hofstra","CAA","L"
"college-of-charleston","Fri, Mar 4, 2016","","REG","N","Delaware","CAA","W"
"college-of-charleston","Sat, Mar 5, 2016","","REG","N","North Carolina-Wilmington","CAA","L"
"colorado-state","Sat, Nov 14, 2015","","REG","@","Northern Iowa","MVC","W"
"colorado-state","Thu, Nov 19, 2015","","REG","","Loyola Marymount","WCC","W"
"colorado-state","Sun, Nov 22, 2015","","REG","","Oakland","Horizon","W"
"colorado-state","Tue, Nov 24, 2015","","REG","","Abilene Christian","Southland","W"
"colorado-state","Fri, Nov 27, 2015","","REG","N","Portland","WCC","W"
"colorado-state","Sat, Nov 28, 2015","","REG","N","Texas-El Paso","CUSA","L"
"colorado-state","Thu, Dec 3, 2015","","REG","","Long Beach State","Big West","L"
"colorado-state","Sun, Dec 6, 2015","","REG","","Colorado","Pac-12","L"
"colorado-state","Wed, Dec 9, 2015","","REG","","Arkansas-Fort Smith","","W"
"colorado-state","Sun, Dec 13, 2015","","REG","@","Northern Colorado","Big Sky","L"
"colorado-state","Sat, Dec 19, 2015","","REG","N","Kansas State","Big 12","L"
"colorado-state","Mon, Dec 21, 2015","","REG","","South Carolina Upstate","A-Sun","W"
"colorado-state","Tue, Dec 29, 2015","","REG","","Regis","","W"
"colorado-state","Sat, Jan 2, 2016","","REG","@","Boise State","MWC","L"
"colorado-state","Wed, Jan 6, 2016","","REG","","Nevada-Las Vegas","MWC","W"
"colorado-state","Sat, Jan 9, 2016","","REG","@","San Jose State","MWC","W"
"colorado-state","Wed, Jan 13, 2016","","REG","","San Diego State","MWC","L"
"colorado-state","Sat, Jan 16, 2016","","REG","","Utah State","MWC","L"
"colorado-state","Wed, Jan 20, 2016","","REG","@","Air Force","MWC","W"
"colorado-state","Wed, Jan 27, 2016","","REG","","San Jose State","MWC","W"
"colorado-state","Sat, Jan 30, 2016","","REG","@","Wyoming","MWC","L"
"colorado-state","Tue, Feb 2, 2016","","REG","@","San Diego State","MWC","L"
"colorado-state","Sat, Feb 6, 2016","","REG","","Nevada","MWC","W"
"colorado-state","Wed, Feb 10, 2016","","REG","","Boise State","MWC","W"
"colorado-state","Sat, Feb 13, 2016","","REG","@","Nevada-Las Vegas","MWC","L"
"colorado-state","Wed, Feb 17, 2016","","REG","@","Utah State","MWC","L"
"colorado-state","Sat, Feb 20, 2016","","REG","","Wyoming","MWC","L"
"colorado-state","Tue, Feb 23, 2016","","REG","","New Mexico","MWC","W"
"colorado-state","Sun, Feb 28, 2016","","REG","@","Nevada","MWC","L"
"colorado-state","Wed, Mar 2, 2016","","REG","@","Fresno State","MWC","L"
"colorado-state","Sat, Mar 5, 2016","","REG","","Air Force","MWC","W"
"colorado-state","Date","Network","Type","","Opponent","Conf",""
"colorado-state","Wed, Mar 9, 2016","","CTOURN","N","San Jose State","MWC","W"
"colorado-state","Thu, Mar 10, 2016","","CTOURN","N","Boise State","MWC","W"
"colorado-state","Fri, Mar 11, 2016","","CTOURN","N","Fresno State","MWC","L"
"colorado","Fri, Nov 13, 2015","","REG","N","Iowa State (7)","Big 12","L"
"colorado","Tue, Nov 17, 2015","","REG","@","Auburn","SEC","W"
"colorado","Fri, Nov 20, 2015","","REG","","Portland","WCC","W"
"colorado","Sun, Nov 22, 2015","","REG","","Nebraska-Omaha","Summit","W"
"colorado","Wed, Nov 25, 2015","","REG","","Air Force","MWC","W"
"colorado","Sun, Nov 29, 2015","","REG","","Northern Colorado","Big Sky","W"
"colorado","Wed, Dec 2, 2015","","REG","","Fort Lewis","","W"
"colorado","Sun, Dec 6, 2015","","REG","@","Colorado State","MWC","W"
"colorado","Sat, Dec 12, 2015","","REG","","Brigham Young","WCC","W"
"colorado","Fri, Dec 18, 2015","","REG","","Nicholls State","Southland","W"
"colorado","Sat, Dec 19, 2015","","REG","","Hampton","MEAC","W"
"colorado","Tue, Dec 22, 2015","","REG","N","Penn State","Big Ten","W"
"colorado","Wed, Dec 23, 2015","","REG","N","Southern Methodist (18)","AAC","L"
"colorado","Fri, Jan 1, 2016","","REG","@","University of California","Pac-12","L"
"colorado","Sun, Jan 3, 2016","","REG","@","Stanford","Pac-12","W"
"colorado","Fri, Jan 8, 2016","","REG","","Utah","Pac-12","L"
"colorado","Wed, Jan 13, 2016","","REG","","Oregon State","Pac-12","W"
"colorado","Sun, Jan 17, 2016","","REG","","Oregon","Pac-12","W"
"colorado","Wed, Jan 20, 2016","","REG","@","Washington","Pac-12","L"
"colorado","Sat, Jan 23, 2016","","REG","@","Washington State","Pac-12","W"
"colorado","Wed, Jan 27, 2016","","REG","","Stanford","Pac-12","W"
"colorado","Sun, Jan 31, 2016","","REG","","University of California","Pac-12","W"
"colorado","Thu, Feb 4, 2016","","REG","@","Oregon (16)","Pac-12","L"
"colorado","Sat, Feb 6, 2016","","REG","@","Oregon State","Pac-12","L"
"colorado","Thu, Feb 11, 2016","","REG","","Washington State","Pac-12","W"
"colorado","Sat, Feb 13, 2016","","REG","","Washington","Pac-12","W"
"colorado","Wed, Feb 17, 2016","","REG","@","Southern California","Pac-12","L"
"colorado","Sat, Feb 20, 2016","","REG","@","UCLA","Pac-12","L"
"colorado","Wed, Feb 24, 2016","","REG","","Arizona (8)","Pac-12","W"
"colorado","Sun, Feb 28, 2016","","REG","","Arizona State","Pac-12","W"
"colorado","Sat, Mar 5, 2016","","REG","@","Utah (13)","Pac-12","L"
"colorado","Date","Network","Type","","Opponent","Conf",""
"colorado","Wed, Mar 9, 2016","","CTOURN","N","Washington State","Pac-12","W"
"colorado","Thu, Mar 10, 2016","","CTOURN","N","Arizona (15)","Pac-12","L"
"columbia","Fri, Nov 13, 2015","","REG","","Kean","","W"
"columbia","Mon, Nov 16, 2015","","REG","@","Kansas State","Big 12","L"
"columbia","Fri, Nov 20, 2015","","REG","@","Northwestern","Big Ten","L"
"columbia","Sun, Nov 22, 2015","","REG","","Lehigh","Patriot","W"
"columbia","Tue, Nov 24, 2015","","REG","","Wofford","Southern","W"
"columbia","Fri, Nov 27, 2015","","REG","@","Fairfield","MAAC","L"
"columbia","Sat, Nov 28, 2015","","REG","","Longwood","Big South","L"
"columbia","Wed, Dec 2, 2015","","REG","@","Bucknell","Patriot","W"
"columbia","Fri, Dec 4, 2015","","REG","","Saint Joseph's","A-10","L"
"columbia","Sun, Dec 6, 2015","","REG","","Delaware","CAA","W"
"columbia","Wed, Dec 9, 2015","","REG","@","Manhattan","MAAC","W"
"columbia","Sat, Dec 12, 2015","","REG","","NJIT","A-Sun","W"
"columbia","Mon, Dec 14, 2015","","REG","","Robert Morris","NEC","W"
"columbia","Mon, Dec 28, 2015","","REG","","Howard","MEAC","W"
"columbia","Sat, Jan 2, 2016","","REG","@","Stony Brook","AEC","L"
"columbia","Wed, Jan 6, 2016","","REG","","Maryland-Eastern Shore","MEAC","W"
"columbia","Sat, Jan 9, 2016","","REG","","Central Pennsylvania College","","W"
"columbia","Sat, Jan 16, 2016","","REG","","Cornell","Ivy","W"
"columbia","Sat, Jan 23, 2016","","REG","@","Cornell","Ivy","W"
"columbia","Fri, Jan 29, 2016","","REG","@","Dartmouth","Ivy","W"
"columbia","Sat, Jan 30, 2016","","REG","@","Harvard","Ivy","W"
"columbia","Fri, Feb 5, 2016","","REG","@","Yale","Ivy","L"
"columbia","Sat, Feb 6, 2016","","REG","@","Brown","Ivy","W"
"columbia","Fri, Feb 12, 2016","","REG","","Pennsylvania","Ivy","W"
"columbia","Sat, Feb 13, 2016","","REG","","Princeton","Ivy","L"
"columbia","Fri, Feb 19, 2016","","REG","","Harvard","Ivy","W"
"columbia","Sat, Feb 20, 2016","","REG","","Dartmouth","Ivy","W"
"columbia","Fri, Feb 26, 2016","","REG","@","Princeton","Ivy","L"
"columbia","Sat, Feb 27, 2016","","REG","@","Pennsylvania","Ivy","W"
"columbia","Fri, Mar 4, 2016","","REG","","Brown","Ivy","W"
"columbia","Sat, Mar 5, 2016","","REG","","Yale","Ivy","L"
"connecticut","Fri, Nov 13, 2015","","REG","","Maine","AEC","W"
"connecticut","Tue, Nov 17, 2015","","REG","","New Hampshire","AEC","W"
"connecticut","Sat, Nov 21, 2015","","REG","","Furman","Southern","W"
"connecticut","Wed, Nov 25, 2015","","REG","N","Michigan","Big Ten","W"
"connecticut","Thu, Nov 26, 2015","","REG","N","Syracuse","ACC","L"
"connecticut","Fri, Nov 27, 2015","","REG","N","Gonzaga (10)","WCC","L"
"connecticut","Wed, Dec 2, 2015","","REG","","Sacred Heart","NEC","W"
"connecticut","Tue, Dec 8, 2015","","REG","N","Maryland (6)","Big Ten","L"
"connecticut","Sat, Dec 12, 2015","","REG","","Ohio State","Big Ten","W"
"connecticut","Sun, Dec 20, 2015","","REG","","Massachusetts-Lowell","AEC","W"
"connecticut","Wed, Dec 23, 2015","","REG","","Central Connecticut State","NEC","W"
"connecticut","Tue, Dec 29, 2015","","REG","@","Texas","Big 12","W"
"connecticut","Sat, Jan 2, 2016","","REG","@","Tulane","AAC","W"
"connecticut","Tue, Jan 5, 2016","","REG","","Temple","AAC","L"
"connecticut","Sat, Jan 9, 2016","","REG","","Memphis","AAC","W"
"connecticut","Thu, Jan 14, 2016","","REG","@","Tulsa","AAC","L"
"connecticut","Sun, Jan 17, 2016","","REG","@","Houston","AAC","W"
"connecticut","Tue, Jan 19, 2016","","REG","","Tulane","AAC","W"
"connecticut","Sat, Jan 23, 2016","","REG","","Georgetown","Big East","W"
"connecticut","Thu, Jan 28, 2016","","REG","","Cincinnati","AAC","L"
"connecticut","Sun, Jan 31, 2016","","REG","@","Central Florida","AAC","W"
"connecticut","Thu, Feb 4, 2016","","REG","@","Memphis","AAC","W"
"connecticut","Sun, Feb 7, 2016","","REG","","East Carolina","AAC","W"
"connecticut","Thu, Feb 11, 2016","","REG","@","Temple","AAC","L"
"connecticut","Sat, Feb 13, 2016","","REG","","Tulsa","AAC","W"
"connecticut","Thu, Feb 18, 2016","","REG","","Southern Methodist (21)","AAC","W"
"connecticut","Sat, Feb 20, 2016","","REG","@","Cincinnati","AAC","L"
"connecticut","Thu, Feb 25, 2016","","REG","@","South Florida","AAC","W"
"connecticut","Sun, Feb 28, 2016","","REG","","Houston","AAC","L"
"connecticut","Thu, Mar 3, 2016","","REG","@","Southern Methodist (24)","AAC","L"
"connecticut","Sun, Mar 6, 2016","","REG","","Central Florida","AAC","W"
